indonesia,wisata,desa,bali,kota,pariwisata,menjadi,tahun,sandiaga,tersebut,ekonomi,wisatawan,jalan,rp,masyarakat,hari,kata,mandalika,lebih,negara,hotel,satu,akan,hingga,orang,budaya,ada,turis,kreatif,kabupaten,dunia,banyak,itu,bus,jawa,juga,jakarta,menteri,kawasan,memiliki,event,warga,pemerintah,jadi,salah,merupakan,acara,kegiatan,daerah,bisa
0.0,0.0,0.0,0.0,0.0,0.025997152888567295,0.0,0.0,0.0,0.03610899958903271,0.0,0.01844602837006817,0.06072382474258572,0.0,0.030893765057026012,0.0,0.025332826428043815,0.0,0.0,0.0,0.0,0.0,0.0,0.028770807238165774,0.0,0.0,0.014873267985115193,0.0,0.0,0.0,0.0,0.11108518199817699,0.0,0.06595750191253376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02044804036627135,0.0,0.0,0.0,0.0,0.0,0.0,0.018520757243355276,0.016493183192120637
0.0,0.031904552037782266,0.021310414958211798,0.0,0.0,0.0,0.022709808401228274,0.013194864030137969,0.0,0.011502066938471696,0.0,0.0,0.019342809407585555,0.0,0.029522459030567397,0.015689061735055135,0.012104179095197566,0.0,0.0,0.0,0.0,0.012942423438564596,0.014356733415956406,0.01374686731120734,0.03408947259047039,0.0,0.0,0.0,0.0,0.03725347366504927,0.0,0.045494724005554564,0.024719836378021224,0.0,0.02072803950518404,0.0,0.0,0.0,0.0,0.0,0.0,0.058621190993165456,0.0,0.0,0.0,0.0,0.0,0.0,0.035397323435505924,0.04728326160708146
0.0,0.037572244115604524,0.0,0.0,0.037552860878091704,0.006501438336312992,0.0,0.0207184919077988,0.0,0.0270907089580514,0.0,0.013839098055689517,0.03037195679090036,0.0,0.023177989069309738,0.0,0.019005905332680866,0.0,0.04245501133128167,0.014423685636006208,0.0,0.010161055645088079,0.022542851856716496,0.0,0.0,0.0,0.011158641303433935,0.08013688645936956,0.0,0.0,0.0,0.01190592123576391,0.019407465237623517,0.0,0.0,0.0,0.0,0.0,0.014637362453876446,0.024399410711000425,0.0,0.015341103786586055,0.06347225441142242,0.0385065607749383,0.010901448249459645,0.0,0.0,0.0,0.02779032650435724,0.0
0.026032002507175623,0.015348357374929249,0.0,0.0,0.015340439273058235,0.007967562336423279,0.010925032103426801,0.012695335036099396,0.0,0.0,0.014601572098576146,0.0,0.05583159752336141,0.0,0.0,0.01509510781419467,0.0,0.0,0.0,0.0,0.022362251750683966,0.012452451298956287,0.01381321856164853,0.03967932200300708,0.0,0.0,0.0,0.0,0.017954866160092273,0.0,0.0,0.0,0.01189199843741231,0.0,0.0,0.025817158218031464,0.11412653529104758,0.0,0.0,0.0,0.2218657694306445,0.0,0.0,0.03146005621781457,0.013359808090423244,0.05584231908719906,0.03710039576763792,0.018616592120041995,0.0,0.04549321965958584
0.0,0.0,0.0,0.0,0.0,0.009087987345724293,0.024922692616709465,0.0,0.0,0.0,0.0,0.0,0.06368282171629121,0.0,0.0,0.0,0.013283631884401697,0.0,0.0,0.0,0.0,0.028407112501855854,0.0,0.045259159705818786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013564290651422985,0.10375729426514793,0.0,0.014723826264618718,0.0,0.0,0.0,0.0,0.0,0.02144444811592306,0.0,0.01794203676927999,0.04571552568043366,0.0,0.0,0.0,0.0,0.01729687563671116
0.029462970960210964,0.0,0.0,0.0,0.0,0.01803534381782594,0.0,0.0,0.05035299548175827,0.0,0.04957809464660174,0.0,0.0,0.0,0.016074250813700567,0.0,0.013180853970782357,0.0,0.029443128064165776,0.0,0.0,0.01409366071255792,0.015633774514147176,0.02993932081798695,0.0,0.0,0.030954678339894025,0.0,0.040642566788586874,0.0,0.0,0.0,0.04037802368724118,0.0,0.0,0.0146099053010494,0.06458409786459501,0.020780097955974224,0.0,0.0,0.0,0.0,0.03521509770564753,0.0,0.030241210809167043,0.015800557651716046,0.0,0.0,0.0,0.0
0.038044090044465545,0.09869478444157964,0.07191541963281754,0.0,0.0,0.004657631065888626,0.0,0.0,0.0,0.0064692621905531635,0.0,0.049571656065734986,0.0,0.12293181580495069,0.0,0.017648419963261434,0.006807916228198388,0.0,0.007603693577111224,0.0,0.0,0.021838143801402737,0.0,0.015463670905528824,0.04793350127962551,0.0,0.015988103462488877,0.0,0.0,0.03142945827962122,0.0,0.008529403148529294,0.006951755005967743,0.0,0.0,0.0,0.0,0.0,0.0419448316272177,0.017479740241815353,0.0,0.0,0.0,0.0,0.0156195972039797,0.024482982610264912,0.0,0.0,0.0,0.0
0.0,0.01376273696361897,0.0,0.0,0.013755636871365457,0.0023814810058338347,0.016327300210440168,0.0,0.0,0.003307781318575082,0.0,0.015207811311575236,0.050063702075884564,0.0,0.0,0.031583184060357636,0.0,0.0,0.003887824426603932,0.0,0.0,0.022332006949453868,0.008257461001243865,0.019766721548476758,0.0,0.01102144174102916,0.028611921944456695,0.0,0.0,0.0,0.0,0.02616687921645815,0.024881384095918502,0.0,0.0,0.034725027801667814,0.0,0.0,0.010723350389932522,0.0,0.0,0.0,0.0,0.004701659250451694,0.03194565952849337,0.016691105335935937,0.0,0.0,0.02544903577197491,0.027195579761768285
0.0,0.0,0.0,0.0,0.015453119792731528,0.008026086675173752,0.022010560040505972,0.0,0.0,0.0,0.0,0.0,0.0,0.07703185627116524,0.01430672257456246,0.0,0.01173148430003812,0.0,0.0,0.0,0.0,0.0,0.0,0.01332359317949301,0.016519918837385465,0.0,0.013775447469570979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01300339682422955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015845570285388508,0.0,0.0,0.037372910250487466,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.023457643762503474,0.012183499808353083,0.0167058782746975,0.01941291519894525,0.0,0.0,0.02232781412344953,0.0,0.0,0.0,0.043434854070167145,0.023082498183989053,0.0,0.0,0.0,0.02702955286071127,0.0,0.0,0.0,0.02022504883370368,0.0,0.056384969273600274,0.0,0.0,0.02745546243428451,0.027404546324763433,0.0,0.0,0.018184502933953694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13570532342025288,0.028748766868993005,0.0,0.0,0.020428985985489555,0.0,0.02836580660677663,0.0,0.026039117817113596,0.0
0.01126750398443478,0.0,0.0,0.0,0.026559379837877383,0.006897244293606361,0.009457424008891203,0.0,0.0,0.019159989744324313,0.0,0.0,0.0,0.0,0.0,0.0,0.010081490073394811,0.0,0.02251983095833971,0.0,0.23229877360281742,0.010779658198657182,0.023915255100077925,0.011449674137191074,0.0,0.0,0.011837976625055043,0.0,0.13988618305392456,0.0,0.0,0.03789225232430756,0.0,0.0,0.01726424591613642,0.0,0.0,0.0,0.0,0.0,0.0,0.016275066389333764,0.0,0.06808471777902177,0.01156512572159091,0.0,0.20875747615918572,0.0,0.0,0.05250921782528821
0.0,0.0,0.0,0.0,0.0,0.0062291812466638155,0.008541383452597688,0.0,0.0,0.03460832869505655,0.0,0.0,0.0,0.0,0.0,0.0,0.009105002843212683,0.0,0.0,0.0,0.0,0.019471093624671736,0.0,0.0,0.02564277531080166,0.01441425693428498,0.03207407140541368,0.0,0.0,0.0,0.0,0.0,0.009297374846136224,0.0,0.04677612347221596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012162852476959116,0.0,0.020889868821095565,0.04365851337466305,0.0,0.0,0.0,0.0
0.013820152495556105,0.0,0.04354079985204047,0.0,0.0,0.008459812223578788,0.04639999850847766,0.01347967496028839,0.0,0.011750338870332161,0.0,0.0,0.0,0.0,0.015079850419508949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01466662327831351,0.04213077967019058,0.0,0.0,0.029039730968472552,0.0,0.0,0.05708638395206829,0.01968988280998118,0.015492242299786513,0.03788012047939473,0.0,0.0,0.0,0.0,0.0,0.0,0.06349808220994359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019766757626550557,0.01808068704933178,0.0
0.08327153686144242,0.07855446735189668,0.0,0.0,0.0,0.04077880128417646,0.01397885872609576,0.0,0.0,0.0,0.018683085927122752,0.0,0.0,0.0,0.018172336672507155,0.03862915506191039,0.0,0.0,0.03328618186159723,0.0,0.05722614909701683,0.03186646150853828,0.01767436736093452,0.03384713999777434,0.0,0.0,0.05249254004755239,0.0,0.02297371166709533,0.0,0.0,0.03733859886561722,0.030432233892547667,0.0,0.0,0.03303371596738137,0.024337971407149276,0.0,0.0,0.0,0.1987180588914053,0.0,0.0,0.040253948658504915,0.03418843407246359,0.053588759424285745,0.0,0.023820407001439094,0.0,0.0
0.06797991831802411,0.0,0.0,0.12474558365077427,0.0,0.013870984036527612,0.02852960657974842,0.0,0.0,0.01926623884628228,0.012710171877894477,0.02952606766078665,0.0,0.0,0.03708812186030044,0.0,0.030412186792216578,0.0,0.0,0.015386650065375852,0.0,0.01083943531849413,0.0,0.0,0.028550343368070455,0.0,0.023807245009886117,0.0,0.0,0.0,0.016142087018026635,0.012700792875249521,0.010351580164844177,0.0,0.0,0.01123647906316793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325851708824189,0.0,0.0,0.01620511024627707,0.0,0.013200100127312753
0.0,0.006059740997561705,0.0,0.0,0.018169844468581484,0.0031457023680930046,0.012940055405202933,0.0,0.0,0.01747701619536067,0.0,0.0,0.0,0.007547865556957701,0.005607301902390245,0.0,0.0,0.0,0.0051354339906715795,0.0,0.0,0.004916397749487102,0.0,0.005221979317253217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005760645981441527,0.004695123309536523,0.0,0.015747790552256693,0.0,0.0,0.0,0.0,0.017708377765802624,0.0,0.0,0.0,0.0,0.005274634596229388,0.005511827456604009,0.0,0.0,0.0,0.0
0.010998339699567402,0.012969148123990968,0.0,0.0,0.012962457438237601,0.006732479157476054,0.027694499707207644,0.0,0.0,0.009351142725993775,0.0,0.0,0.03145128131484534,0.0,0.012000831219898176,0.012755155773847535,0.0,0.0,0.0,0.0,0.0,0.02104429568036329,0.011671977216774121,0.011176158072288066,0.0,0.0,0.011555184578390457,0.0,0.0,0.03028695200127341,0.0,0.012329020506528295,0.0,0.0,0.03370365637408959,0.03272270845254255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011288851686227477,0.0,0.0,0.0,0.0,0.012813712242722358
0.030495470321761163,0.017979998914256452,0.0,0.0,0.035941446336706186,0.009333686899430925,0.06399123390190681,0.0,0.0,0.03889234692664281,0.0,0.0,0.0,0.0,0.03327511263516114,0.0,0.027285526746389125,0.0,0.015237466025967795,0.0,0.23576851068698323,0.0,0.0,0.0,0.0576339714256184,0.0,0.016019726522296756,0.0,0.0,0.0,0.04344758403091521,0.017092547112724968,0.0,0.0,0.04672563681276877,0.015121894330126404,0.022282460271315575,0.0,0.0,0.0700572545109303,0.0,0.0,0.0,0.0,0.0,0.03270854372329957,0.021730829538483088,0.0,0.0,0.0
0.0,0.0,0.0,0.16152057864981453,0.0,0.023572696599515976,0.0,0.012520068598108542,0.131625534545686,0.021827684887207766,0.0,0.05017733658344973,0.0,0.05656083250366811,0.0,0.0,0.01148516212440882,0.0,0.0,0.017432304861182975,0.02205352794003601,0.0,0.013622519095458379,0.013043842009458902,0.0,0.0,0.0,0.02421313578650181,0.0,0.0,0.0,0.0,0.011727822525489436,0.0,0.0,0.012730368713344641,0.01875849208449862,0.0,0.0,0.0,0.0,0.0,0.015342371111644009,0.0,0.02635073643571307,0.0,0.0,0.0,0.0,0.02991010631160867
0.0,0.01588739814884632,0.0,0.021191720118066044,0.01587920195990343,0.008247386480671673,0.02261744766245641,0.052564802193352404,0.0,0.011455288058567839,0.09068631275478133,0.0,0.0,0.0,0.0,0.0,0.012054951426530888,0.030210716204431092,0.013464054735961068,0.0,0.0,0.0,0.0,0.02738191766665444,0.0,0.0,0.02831054381138564,0.025414371397504378,0.1115126917205816,0.11130589161884501,0.03839094036636947,0.12082585884583416,0.0,0.0,0.04128747723194994,0.0,0.0,0.0,0.0,0.04642773482376366,0.0,0.0,0.04831056014236264,0.016282473319716155,0.027658020352254245,0.0,0.0,0.0,0.035253362602138745,0.0
0.0,0.058279332862686,0.0,0.0,0.00970821116569706,0.005042279185166473,0.04148349995623399,0.0,0.0,0.014007045910403023,0.0,0.010733101270518868,0.011777692690259467,0.036295657634025924,0.0,0.03821181170125658,0.0,0.0,0.024694922361956386,0.0,0.0,0.0157610906166347,0.0,0.04185182597665457,0.03113523922637615,0.03500333583084254,0.0,0.0,0.0,0.022683362857287854,0.0,0.018467599236315742,0.02257758659140189,0.0,0.037863446961516944,0.01633841242858321,0.0,0.0,0.0,0.018923295799214743,0.0,0.0,0.0,0.0,0.01690953378405574,0.008834965805589451,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2602998203878367,0.08865712635614235,0.009209399655866528,0.0378834765184137,0.058696203017119565,0.0,0.025582971321075988,0.1012643822904333,0.0,0.0,0.0,0.016416010851502686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03193233887522031,0.0,0.0,0.0,0.03161281613817808,0.0,0.0,0.04142970795951781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272694424526967,0.0,0.0,0.0,0.0,0.039365477315406926,0.0
0.0,0.05398779402963533,0.0,0.0,0.0,0.00700646824655858,0.057643144008074534,0.011163949280098558,0.0,0.009731702549120837,0.0,0.059656461276651994,0.032731241893462756,0.0,0.0,0.0,0.010241139369634104,0.0,0.022876452364277985,0.0,0.0,0.03285109081071367,0.0,0.0,0.014421260503937989,0.0,0.012025441436638282,0.0,0.0,0.015759764161046404,0.0,0.0,0.02091503170523225,0.0,0.0,0.011351470602501646,0.01672665389661768,0.0,0.0,0.013147375052880586,0.0,0.0,0.0,0.0,0.035244809094654855,0.0,0.0,0.03274189922604641,0.0,0.08001112147474995
0.0,0.0,0.0,0.060065858152045834,0.0,0.015584273597208874,0.0,0.0,0.08701967269968419,0.02164592912651062,0.0,0.04975951765177611,0.0,0.1682695775622571,0.0,0.02952550356341233,0.022779053906640822,0.0,0.0,0.017287148751081453,0.0,0.012178279868091401,0.013509086482993945,0.038805683855132944,0.09623030950880919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011630166758720936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018386697398788062,0.0,0.015383692740020884,0.013065658961685949,0.0,0.0,0.0,0.0,0.014830524738033726
0.029998850923156517,0.0,0.0,0.0,0.0,0.01836337520983522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016366613350460902,0.0,0.01342059067442275,0.0,0.0,0.04073983902351381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02115805163001785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07549525245666147,0.0,0.0,0.0,0.0,0.03594372315133273,0.02112241285876203,0.024545109384958855,0.04300779342063174,0.014264110162513215,0.009410206802546143,0.0,0.02398768549324386,0.0,0.009152955076095447,0.0,0.0,0.0,0.04191355970402966,0.05695893041596799,0.0,0.016050345966957858,0.0,0.008523982287942058,0.0,0.1663467605652345,0.0,0.0,0.011571288525499367,0.0,0.023902175127703994,0.0,0.0076639805519652104,0.0,0.0,0.049914789225213675,0.04903372922205474,0.0,0.011560547429048142,0.009635292753533075,0.0,0.0,0.0,0.0,0.017219865932856793,0.017994218957955742,0.01195495917401335,0.01199774795655936,0.03292308180193411,0.019545868176395715
0.0,0.019472165443964372,0.0,0.0,0.0,0.01010829290783624,0.027720755700676974,0.04831898127286556,0.0,0.0,0.0,0.0,0.0,0.0,0.01801831305686711,0.0,0.014774981176726496,0.0,0.0,0.0,0.0,0.0,0.017524564393152177,0.016780130578424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185110637005564,0.015087149417754922,0.0,0.05060341409539242,0.0,0.0,0.0,0.0,0.018967832769237514,0.0562953658580142,0.0,0.0,0.0,0.0,0.0,0.023534278840941156,0.04723702385981642,0.0,0.01923879057870303
0.0,0.0,0.12783132211919876,0.0,0.0,0.022077458589953473,0.0,0.008794431775694484,0.0,0.07666175470911826,0.0,0.0,0.012892062949396979,0.0,0.0,0.0,0.016134971457131313,0.0,0.009010494160261511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010107474279564219,0.0,0.0,0.0,0.0,0.0,0.012718686063105507,0.0,0.0,0.0,0.039071267700964626,0.0,0.0,0.0,0.01934180799531792,0.0,0.0,0.0,0.0
0.09429509171603152,0.0,0.0,0.0,0.0,0.0,0.026382319324307447,0.015328668130246768,0.0,0.026724241569903096,0.035260613799084656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03141052843320697,0.06402856674508886,0.0,0.04510621251672182,0.03335685785999247,0.015969938482331726,0.0,0.0,0.0,0.0,0.0,0.0,0.02239072381246758,0.03523459452937993,0.04307609770065132,0.0,0.0,0.031172288818292433,0.0,0.0,0.0,0.018052012232691986,0.0,0.0,0.05635227473202636,0.0,0.04839290902986777,0.0,0.0,0.0,0.0,0.05492966230156838
0.0992477281955123,0.0,0.0,0.0,0.0,0.006750344746523845,0.01851199399541255,0.010755847842511433,0.0,0.01875191462102384,0.049483463747010875,0.0,0.0,0.01619692159266967,0.0,0.012789003390151415,0.009866771518758227,0.0,0.0,0.014975893874853268,0.0,0.0,0.0,0.05602907797034509,0.013894087099991497,0.0,0.01158584790080411,0.0,0.0,0.0,0.01571116396834157,0.0,0.020150476591989184,0.0,0.0,0.01093651426801998,0.016115206161594314,0.031110651726132844,0.0,0.012666768904916225,0.01879709712797731,0.0,0.026360911352373294,0.0,0.01131880825650867,0.0,0.0,0.01577250475232762,0.0,0.0
0.0,0.021508995637751174,0.0,0.0,0.04299579861808077,0.005582820993521101,0.007655101523721909,0.0,0.0,0.0,0.0,0.011883709905416994,0.05216113395692485,0.06697770061635475,0.0,0.02115409487775193,0.0,0.0,0.01822817631112613,0.0,0.0,0.026176063743413556,0.0,0.01853536816184404,0.0,0.0,0.009581986893581996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009044960478927642,0.0,0.0,0.0,0.010475954342755993,0.0,0.0,0.0,0.011021932110104707,0.028083401394551285,0.009782090750069684,0.0,0.0,0.0,0.0
